video_id,category_id,country,channel_id,channel_title,logged_at_initial,view_count_initial,like_count_initial,comment_count_initial,c_view_count_initial,c_subscriber_count_initial,logged_at_final,view_count_final,like_count_final,comment_count_final,c_view_count_final,c_subscriber_count_final,published_year,published_month,published_day_of_week,published_time,view_count_difference,like_count_difference,avg_view_diff_per_category,avg_likes_diff_per_category,comment_count_difference,avg_comment_diff_per_category,subscriber_count_difference,engagement_score,channel_authority
mojV5sgoghc,22.0,IN,UCS_J_55ABK0LhNtNunV_K_w,Indiansh,2025-07-24 20:19:08,0.0,0.0,0.0,7025209.0,3660.0,2025-07-24 21:19:24,4.0,0.0,0.0,7109606.0,3660.0,2025,7,Thursday,20:00:41,4.0,0.0,1481.1782945736434,110.73643410852713,0.0,4.093023255813954,0.0,0.0,8.205491613120236
mv270iiKG3U,24.0,IN,UCpq6EwqhLi9sTpyB8NyHL0A,KOKA STUDIO,2025-07-24 20:19:08,0.0,0.0,0.0,570070.0,2880.0,2025-07-24 21:19:24,0.0,0.0,0.0,570301.0,2880.0,2025,7,Thursday,20:00:40,0.0,0.0,1079.7575757575758,31.742424242424242,0.0,1.696969696969697,0.0,0.0,7.9658927350845286
mvGQ3vcUt4g,27.0,IN,UC5Upt6IYWnGkmOwWIbgs0fg,T-SAT NIPUNA,2025-07-24 20:19:08,0.0,0.0,0.0,138835.0,5180.0,2025-07-24 21:19:24,0.0,0.0,0.0,138835.0,5180.0,2025,7,Thursday,19:55:22,0.0,0.0,411.4,46.8,0.0,0.7,0.0,0.0,8.552753366814787
n__u7CSxT-c,23.0,BR,UCwcWqtrjqve7PxV_qZB8p6A,A Diarista Cyda e a Patroa,2025-07-24 20:19:08,651.0,56.0,5.0,282039576.0,554000.0,2025-07-24 21:19:24,2462.0,247.0,27.0,282091229.0,554000.0,2025,7,Thursday,19:59:30,1811.0,191.0,1012.8636363636364,34.63636363636363,22.0,1.5,0.0,0.14191054665930425,13.224921770781943
N95kMoWn5qA,19.0,NP,UCZbsZmmKYbvO1PajL7IrEuA,Lc Vlog ,2025-07-24 20:19:08,530.0,5.0,0.0,90667335.0,534000.0,2025-07-24 21:19:24,1576.0,16.0,0.0,90667335.0,534000.0,2025,7,Thursday,19:45:08,1046.0,11.0,455.25,46.0,0.0,4.75,0.0,0.010516252390057362,13.188152990599754
nmCRSQOoluk,10.0,SK,UC-_4v5XbaltldSgaDbb9tjQ,FCK THEM,2025-07-24 20:19:08,151.0,14.0,7.0,1022537789.0,1830000.0,2025-07-24 21:19:24,240.0,23.0,7.0,1022563783.0,1830000.0,2025,7,Thursday,19:30:07,89.0,9.0,218.92307692307693,4.076923076923077,0.0,0.6923076923076923,0.0,0.10112359550561797,14.419827071265543
nNb2dHc6-0M,23.0,PH,UCq71uPvIx7A96590hKagGbg,Blockbuster English Movies,2025-07-24 20:19:08,164.0,13.0,2.0,222420551.0,1510000.0,2025-07-24 21:19:24,545.0,41.0,2.0,222553842.0,1510000.0,2025,7,Thursday,20:00:40,381.0,28.0,1012.8636363636364,34.63636363636363,0.0,1.5,0.0,0.07349081364829396,14.227620871042543
NNGt4HspRaw,24.0,IN,UCrxBLokkO8HngOY6pzCbrfw,Suman saini 120,2025-07-24 20:19:08,696.0,4.0,0.0,15192999.0,15000.0,2025-07-24 21:19:24,756.0,5.0,0.0,15192999.0,15100.0,2025,7,Thursday,19:34:42,60.0,1.0,1079.7575757575758,31.742424242424242,0.0,1.696969696969697,100.0,11.683333333333334,9.61587214452889
nREBDpUklss,22.0,unknown,UC_iSjn-TeTElpEDkd-kiRwg,Jenia's Creative World,2025-07-24 20:19:08,506.0,5.0,0.0,11604122.0,12200.0,2025-07-24 21:19:24,711.0,5.0,0.0,11604122.0,12200.0,2025,7,Thursday,19:43:43,205.0,0.0,1481.1782945736434,110.73643410852713,0.0,4.093023255813954,0.0,0.0,9.409273194575334
nvtjVSxA5P8,1.0,TR,UCgfXUIPeTeDiSUxuqHrA29A,K-Noktası,2025-07-24 20:19:08,2059.0,122.0,7.0,456770066.0,239000.0,2025-07-24 21:19:24,5114.0,288.0,12.0,456770066.0,239000.0,2025,7,Thursday,19:38:34,3055.0,166.0,420.05263157894734,43.473684210526315,5.0,1.7894736842105263,0.0,0.05924713584288052,12.384223015005313
nxlYalOSVbw,22.0,unknown,UCWXMNJquB-zyRzYffEi9n_A,2D Ko Aung,2025-07-24 20:19:08,409.0,15.0,0.0,347945.0,2270.0,2025-07-24 21:19:24,1101.0,38.0,0.0,347945.0,2280.0,2025,7,Thursday,19:57:16,692.0,23.0,1481.1782945736434,110.73643410852713,0.0,4.093023255813954,10.0,0.13439306358381503,7.7279755421055585
NY6z3v5PRn0,1.0,GB,UCTMoFozMX_0KlRmRxoFXtrg,Eurekaentertainment,2025-07-24 20:19:08,68.0,10.0,0.0,23394502.0,40300.0,2025-07-24 21:19:24,146.0,18.0,0.0,23394502.0,40300.0,2025,7,Thursday,19:38:58,78.0,8.0,420.05263157894734,43.473684210526315,0.0,1.7894736842105263,0.0,0.10256410256410256,10.604131561522696
O2GB-cYHwI0,24.0,IN,UCfzTPZfXmHAuYWS5IG-f5MA,Animated wala,2025-07-24 20:19:08,2.0,0.0,0.0,92.0,4.0,2025-07-24 21:19:24,2.0,0.0,0.0,92.0,4.0,2025,7,Thursday,19:20:01,0.0,0.0,1079.7575757575758,31.742424242424242,0.0,1.696969696969697,0.0,0.0,1.6094379124341003
OAQg23xCQUo,22.0,GB,UCyWkTkI_H1nwWWzJnQyuF0w,Dria,2025-07-24 20:19:08,1823.0,251.0,33.0,102457665.0,163000.0,2025-07-24 21:19:24,7375.0,944.0,182.0,102457665.0,163000.0,2025,7,Thursday,20:00:16,5552.0,693.0,1481.1782945736434,110.73643410852713,149.0,4.093023255813954,0.0,0.2053314121037464,12.001511614739405
obYfv8CyFXk,20.0,FR,UC2Yc6WZCe0IrLi-jO4z5E7A,Viculdo Plibaudos,2025-07-24 20:19:08,1.0,0.0,0.0,9240.0,86.0,2025-07-24 21:19:24,1.0,0.0,0.0,9240.0,86.0,2025,7,Thursday,19:31:20,0.0,0.0,7633.540540540541,38.891891891891895,0.0,0.32432432432432434,0.0,0.0,4.465908118654584
OcEkAYDjues,22.0,VN,UCZqvv1Im2TAsg2izSYxn-CA,naruto16VN,2025-07-24 20:19:08,1.0,0.0,0.0,1718095.0,1650.0,2025-07-24 21:19:24,2.0,0.0,0.0,1718155.0,1650.0,2025,7,Thursday,19:39:57,1.0,0.0,1481.1782945736434,110.73643410852713,0.0,4.093023255813954,0.0,0.0,7.409136443920128
Of2aROEPtXc,22.0,US,UC_nCyJ8TjaaVNk0KX31WJtw,EyelinerFreak,2025-07-24 20:19:08,1989.0,223.0,14.0,30725052.0,40900.0,2025-07-24 21:19:24,3888.0,488.0,32.0,30909202.0,40900.0,2025,7,Thursday,19:40:05,1899.0,265.0,1481.1782945736434,110.73643410852713,18.0,4.093023255813954,0.0,0.16798314902580305,10.61890979160975
Ok4utzVvmKU,24.0,AE,UCTYLZifOx9eyp9iUz7k6y0w,DEEPTI's PLANET,2025-07-24 20:19:08,306.0,1.0,0.0,390454.0,403.0,2025-07-24 21:19:24,337.0,1.0,0.0,392547.0,403.0,2025,7,Thursday,19:45:02,31.0,0.0,1079.7575757575758,31.742424242424242,0.0,1.696969696969697,0.0,0.0,6.0014148779611505
oLsfWaSw7yQ,27.0,IN,UCV2DvLVJLIfHItWVAwYbd9Q,vikram sir ganipur,2025-07-24 20:19:08,39.0,3.0,0.0,2271697.0,16400.0,2025-07-24 21:19:24,80.0,6.0,0.0,2272617.0,16400.0,2025,7,Thursday,19:30:06,41.0,3.0,411.4,46.8,0.0,0.7,0.0,0.07317073170731707,9.70509758756311
OP5dmDDEmQw,23.0,BD,UCe2xu_RHfk-Xt50_XR8PeAQ,Faysal Bd Funny Zone ,2025-07-24 20:19:08,1177.0,0.0,0.0,58326.0,109.0,2025-07-24 21:19:24,1205.0,0.0,0.0,58326.0,109.0,2025,7,Thursday,19:24:30,28.0,0.0,1012.8636363636364,34.63636363636363,0.0,1.5,0.0,0.0,4.700480365792417
oPJSvZTMsNo,22.0,unknown,UC2mQvONkSxZ8KaW069ActWg,Yang Yang | 杨洋 FC,2025-07-24 20:19:08,195.0,18.0,1.0,33376048.0,79500.0,2025-07-24 21:19:24,521.0,53.0,1.0,33376048.0,79500.0,2025,7,Thursday,19:54:11,326.0,35.0,1481.1782945736434,110.73643410852713,0.0,4.093023255813954,0.0,0.10736196319018405,11.283524879179666
osGXR0q3h-g,24.0,unknown,UCh-cMfR08WlqYVplj0fMZXQ,Shorts King AY,2025-07-24 20:19:08,380.0,0.0,0.0,1267400.0,16300.0,2025-07-24 21:19:24,846.0,0.0,0.0,1267400.0,16300.0,2025,7,Thursday,19:48:02,466.0,0.0,1079.7575757575758,31.742424242424242,0.0,1.696969696969697,0.0,0.0,9.69898173460629
ote-OhiQABY,22.0,LK,UCf-3uPtJp0lAMw70PTnMvmA,Naveen Vlogs,2025-07-24 20:19:08,900.0,15.0,0.0,161299901.0,178000.0,2025-07-24 21:19:24,1731.0,33.0,0.0,161829098.0,178000.0,2025,7,Thursday,19:52:14,831.0,18.0,1481.1782945736434,110.73643410852713,0.0,4.093023255813954,0.0,0.021660649819494584,12.08954444723597
OUBWLbMUbc8,24.0,IN,UCy9IhsEeLc4aQ8wPn4uMGvA,VAKAALAT,2025-07-24 20:19:08,81.0,1.0,0.0,2835921.0,14000.0,2025-07-24 21:19:24,236.0,3.0,0.0,2835921.0,14000.0,2025,7,Thursday,19:33:41,155.0,2.0,1079.7575757575758,31.742424242424242,0.0,1.696969696969697,0.0,0.012903225806451613,9.546884034617925
oWgh_T2zpLM,24.0,unknown,UCmccC9dLoDbjQ2mW1uuoZeA,Bulgarian Arms Channel,2025-07-24 20:19:08,2.0,0.0,0.0,59428.0,771.0,2025-07-24 21:19:24,3.0,1.0,0.0,59494.0,771.0,2025,7,Thursday,19:50:05,1.0,1.0,1079.7575757575758,31.742424242424242,0.0,1.696969696969697,0.0,1.0,6.648984550024776
P_QowolF4vg,22.0,US,UCUVGo1t9qNyWmTYPhbLhDRw,Nice Movie,2025-07-24 20:19:08,554.0,7.0,0.0,49145280.0,56200.0,2025-07-24 21:19:24,559.0,7.0,0.0,49235715.0,56200.0,2025,7,Thursday,19:30:43,5.0,0.0,1481.1782945736434,110.73643410852713,0.0,4.093023255813954,0.0,0.0,10.936689829317784
P-A_026lTRo,22.0,unknown,UCimZ0KwRMeabgJhQWdPwuyg,jess the library,2025-07-24 20:19:08,156.0,15.0,0.0,916376.0,6890.0,2025-07-24 21:19:24,448.0,56.0,0.0,916376.0,6890.0,2025,7,Thursday,19:39:10,292.0,41.0,1481.1782945736434,110.73643410852713,0.0,4.093023255813954,0.0,0.1404109589041096,8.837971491357209
P3twC0o0XHQ,22.0,JP,UCZhJGGkRc5z3jNHJUUNs6fg,歌謡曲大好き♡,2025-07-24 20:19:08,0.0,0.0,0.0,86699.0,674.0,2025-07-24 21:19:24,2.0,1.0,0.0,87761.0,674.0,2025,7,Thursday,20:06:21,2.0,1.0,1481.1782945736434,110.73643410852713,0.0,4.093023255813954,0.0,0.5,6.51471269087253
p5MM6i_N1rw,24.0,IN,UCaKsESEVQgU7cEu8wGVxZtQ,Mr rons,2025-07-24 20:19:08,481.0,8.0,0.0,923855.0,3040.0,2025-07-24 21:19:24,481.0,6.0,0.0,924017.0,3040.0,2025,7,Thursday,19:22:21,0.0,-2.0,1079.7575757575758,31.742424242424242,0.0,1.696969696969697,0.0,0.0,8.019941687677365
p8FTC_CAIZs,22.0,unknown,UCeHhCLyBf0Z1-OiTq8W6afg,Nikhil Aryan Photography,2025-07-24 20:19:08,655.0,4.0,0.0,18314841.0,24500.0,2025-07-24 21:19:24,669.0,7.0,0.0,18314841.0,24500.0,2025,7,Thursday,19:50:25,14.0,3.0,1481.1782945736434,110.73643410852713,0.0,4.093023255813954,0.0,0.21428571428571427,10.106469212026385
PaJAx0NIPy4,27.0,FR,UCmDsVDwugxOAG_2y8K42MJA,Renaudrengi,2025-07-24 20:19:08,115.0,21.0,2.0,79532324.0,177000.0,2025-07-24 21:19:24,247.0,36.0,3.0,79532324.0,177000.0,2025,7,Thursday,19:30:11,132.0,15.0,411.4,46.8,1.0,0.7,0.0,0.13636363636363635,12.083910661257521
PaUn6aq-e_E,22.0,unknown,UCVpYGO6xS18GNtt0efJgVhA,TaskMaster Cinematic Gamming,2025-07-24 20:19:08,0.0,0.0,0.0,576.0,17.0,2025-07-24 21:19:24,0.0,0.0,0.0,576.0,17.0,2025,7,Thursday,19:30:05,0.0,0.0,1481.1782945736434,110.73643410852713,0.0,4.093023255813954,0.0,0.0,2.8903717578961645
PB80nj-yySs,22.0,unknown,UCY6SLzBxvuwqAFq8KkS8Jfw, Power Star Drawing.🌹,2025-07-24 20:19:08,395.0,4.0,0.0,178727.0,503.0,2025-07-24 21:19:24,421.0,4.0,0.0,179724.0,503.0,2025,7,Thursday,19:41:39,26.0,0.0,1481.1782945736434,110.73643410852713,0.0,4.093023255813954,0.0,0.0,6.222576268071369
PFyC14NMqJE,24.0,IN,UCB1hcoldqbEO1n8loxFYvIA,Amit bhadana Anil ,2025-07-24 20:19:08,2.0,1.0,0.0,35373.0,154.0,2025-07-24 21:19:24,2.0,1.0,0.0,35373.0,154.0,2025,7,Thursday,19:58:21,0.0,0.0,1079.7575757575758,31.742424242424242,0.0,1.696969696969697,0.0,0.0,5.043425116919247
PGGALZ7PV1s,22.0,unknown,UC0G6zPl8ZaANoXHW06XYC1w,Faiz Khilji,2025-07-24 20:19:08,3819.0,319.0,5.0,831652444.0,1970000.0,2025-07-24 21:19:24,22397.0,1563.0,17.0,832987109.0,1970000.0,2025,7,Thursday,20:03:37,18578.0,1244.0,1481.1782945736434,110.73643410852713,12.0,4.093023255813954,0.0,0.06889869738400259,14.493544608328255
pjNiAZ4IJf8,1.0,GB,UCkwoSkGDaux5S8x4vAzD71Q,OscarTheGamer,2025-07-24 20:19:08,2.0,1.0,0.0,190379.0,637.0,2025-07-24 21:19:24,3.0,1.0,0.0,190379.0,637.0,2025,7,Thursday,19:38:29,1.0,0.0,420.05263157894734,43.473684210526315,0.0,1.7894736842105263,0.0,0.0,6.45833828334479
Pov2BoNoZHE,22.0,IN,UCxyAj6C1D8CMJvmjDRI0IrA,Mt Ok vlogs,2025-07-24 20:19:08,432.0,13.0,0.0,419401.0,1480.0,2025-07-24 21:19:24,970.0,24.0,0.0,420737.0,1480.0,2025,7,Thursday,19:39:20,538.0,11.0,1481.1782945736434,110.73643410852713,0.0,4.093023255813954,0.0,0.020446096654275093,7.300472814267799
PT2WTImQDSw,22.0,unknown,UCGCbG296JyAPypFNeNZ-ojQ,Mampi roy ,2025-07-24 20:19:08,27723.0,229.0,0.0,1272137051.0,1910000.0,2025-07-24 21:19:24,62925.0,559.0,0.0,1272137051.0,1910000.0,2025,7,Thursday,19:47:29,35202.0,330.0,1481.1782945736434,110.73643410852713,0.0,4.093023255813954,0.0,0.009374467359809102,14.462614323582885
pyWz-RXmm6U,23.0,ID,UC1U5WTP9wfijLatDRltr7UQ,NEYENG TV,2025-07-24 20:19:08,1220.0,14.0,1.0,54533161.0,220000.0,2025-07-24 21:19:24,1492.0,27.0,1.0,54540950.0,220000.0,2025,7,Thursday,19:26:56,272.0,13.0,1012.8636363636364,34.63636363636363,0.0,1.5,0.0,0.04779411764705882,12.301387370778713
PZfyLrec6vo,25.0,unknown,UCmuTmpLY35O3csvhyA6vrkg,TeleSUR English,2025-07-24 20:19:08,8.0,0.0,0.0,63784201.0,224000.0,2025-07-24 21:19:24,8.0,0.0,0.0,63784201.0,224000.0,2025,7,Thursday,19:45:17,0.0,0.0,502.8888888888889,22.11111111111111,0.0,1.1111111111111112,0.0,0.0,12.319405795112926
q7hZP1P-Vcg,,,UCz8QaiQxApLq8sLNcszYyJw,Firstpost,,,,,,,,,,,,,2025,7,Thursday,19:49:06,,,,,,,,,
q9z_bGgg_y0,17.0,IN,UCpkJqqt9RFACnwwepXfSixg,Sports News,2025-07-24 20:19:08,648.0,0.0,0.0,33384299.0,33900.0,2025-07-24 21:19:24,2856.0,0.0,0.0,33384299.0,33900.0,2025,7,Thursday,20:03:17,2208.0,0.0,1323.0,29.375,0.0,1.875,0.0,0.0,10.431199791458543
QB2Sn9lpmOU,24.0,IN,UCnGPUGJdnj8L-P9rRtBFlwA,Crime And Mystery,2025-07-24 20:19:08,542.0,11.0,4.0,366488381.0,1320000.0,2025-07-24 21:19:24,923.0,19.0,7.0,366976720.0,1320000.0,2025,7,Thursday,19:35:46,381.0,8.0,1079.7575757575758,31.742424242424242,3.0,1.696969696969697,0.0,0.04461942257217848,14.093143052138025
qIIoCu2fi_8,24.0,IN,UCDfWVTRMZvSkEk3UB4cmVfg,TheMovieMagic,2025-07-24 20:19:08,0.0,0.0,0.0,2913.0,14.0,2025-07-24 21:19:24,0.0,0.0,0.0,2913.0,14.0,2025,7,Thursday,19:30:06,0.0,0.0,1079.7575757575758,31.742424242424242,0.0,1.696969696969697,0.0,0.0,2.70805020110221
QrGSPFOWID8,25.0,US,UCi4fcBVyo4CAnmdgXeO-NvA,CBS Boston,2025-07-24 20:19:08,84.0,2.0,0.0,302100675.0,305000.0,2025-07-24 21:19:24,203.0,5.0,1.0,302100675.0,305000.0,2025,7,Thursday,19:35:17,119.0,3.0,502.8888888888889,22.11111111111111,1.0,1.1111111111111112,0.0,0.05042016806722689,12.628070334272698
QuvEPDRCAvY,20.0,US,UCrPxQzgnEm8jusAFK6RYJxw,Mattopics,2025-07-24 20:19:08,524.0,2.0,1.0,8736457.0,1190.0,2025-07-24 21:19:24,524.0,2.0,1.0,8736457.0,1190.0,2025,7,Thursday,19:24:30,0.0,0.0,7633.540540540541,38.891891891891895,0.0,0.32432432432432434,0.0,0.0,7.0825485693553
qWGwQKk2RsU,22.0,unknown,UCz6pAwlNf3EACTGNjJmN5Kg,Gvfxesr Ey5yre,2025-07-24 20:19:08,1289.0,30.0,0.0,11513230.0,15700.0,2025-07-24 21:19:24,2766.0,80.0,0.0,11705609.0,15800.0,2025,7,Thursday,19:32:52,1477.0,50.0,1481.1782945736434,110.73643410852713,0.0,4.093023255813954,100.0,0.5077860528097495,9.661479683575521
Qy8pcmPtBIo,20.0,IN,UCMdY-BEKgyYU7LQM-_PcxZA,Aow News,2025-07-24 20:19:08,43.0,2.0,0.0,111515081.0,733000.0,2025-07-24 21:19:24,109.0,3.0,0.0,111548474.0,733000.0,2025,7,Thursday,19:30:06,66.0,1.0,7633.540540540541,38.891891891891895,0.0,0.32432432432432434,0.0,0.015151515151515152,13.504902345124338
Qz5TdQ9ldZM,22.0,unknown,UC_SQvT8t633nKn6sKD0W9vw,Bugs.forest,2025-07-24 20:19:08,34.0,0.0,0.0,8517.0,13.0,2025-07-24 21:19:24,39.0,0.0,0.0,8517.0,13.0,2025,7,Thursday,19:59:01,5.0,0.0,1481.1782945736434,110.73643410852713,0.0,4.093023255813954,0.0,0.0,2.6390573296152584
R-taDjlcg2o,20.0,CL,UCDZ43KXFnj7WT-r_XsdBKyg,Luxrey,2025-07-24 20:19:08,12.0,2.0,0.0,230383.0,2600.0,2025-07-24 21:19:24,15.0,3.0,0.0,230710.0,2600.0,2025,7,Thursday,20:00:28,3.0,1.0,7633.540540540541,38.891891891891895,0.0,0.32432432432432434,0.0,0.3333333333333333,7.8636512654486515
R8w-in6hecg,27.0,IN,UCFTBh-ZIoUfxEID0QRQZOsg,Sri Harsha Academy,2025-07-24 20:19:08,119.0,2.0,0.0,1800074.0,12500.0,2025-07-24 21:19:24,136.0,5.0,0.0,1800074.0,12500.0,2025,7,Thursday,19:44:00,17.0,3.0,411.4,46.8,0.0,0.7,0.0,0.17647058823529413,9.433563920090563
R9mV_VVghKQ,22.0,IN,UCG6jh-zXuG-qgXv5uyo5DFQ,Fa Rid 1M,2025-07-24 20:19:08,705.0,0.0,0.0,4895496.0,9640.0,2025-07-24 21:19:24,1432.0,0.0,0.0,4971656.0,9660.0,2025,7,Thursday,19:22:34,727.0,0.0,1481.1782945736434,110.73643410852713,0.0,4.093023255813954,20.0,0.19257221458046767,9.17378011666438
rID2D_E7Cto,20.0,DE,UCRzf4VMr1qmrN0-XwlHOLWg,shmokl,2025-07-24 20:19:08,0.0,0.0,0.0,13132.0,44.0,2025-07-24 21:19:24,0.0,0.0,0.0,13132.0,44.0,2025,7,Thursday,19:31:20,0.0,0.0,7633.540540540541,38.891891891891895,0.0,0.32432432432432434,0.0,0.0,3.8066624897703196
RmeI9leUx0E,20.0,DE,UCWBqklux9zT8QqEddqW2H1w,YuKT,2025-07-24 20:19:08,0.0,0.0,0.0,4648.0,56.0,2025-07-24 21:19:24,1.0,0.0,0.0,4648.0,56.0,2025,7,Thursday,20:11:16,1.0,0.0,7633.540540540541,38.891891891891895,0.0,0.32432432432432434,0.0,0.0,4.04305126783455
rpSxVX13TM0,25.0,PH,UCs_VNu-FQ0WcJnD4QkmIL5w,DZMM Teleradyo,2025-07-24 20:19:08,9882.0,113.0,1.0,314136854.0,1220000.0,2025-07-24 21:19:24,12722.0,113.0,1.0,315020207.0,1220000.0,2025,7,Thursday,19:38:30,2840.0,0.0,502.8888888888889,22.11111111111111,0.0,1.1111111111111112,0.0,0.0,14.014362236381235
rVy01xf1-L4,20.0,unknown,UCjGXYvy7hQQmP_Au3Zs3Qbw,Varun FF ,2025-07-24 20:19:08,309.0,10.0,2.0,77527.0,1130.0,2025-07-24 21:19:24,317.0,14.0,2.0,77527.0,1170.0,2025,7,Thursday,19:41:06,8.0,4.0,7633.540540540541,38.891891891891895,0.0,0.32432432432432434,40.0,35.5,7.030857476116121
Rxh1Kv1Jfbs,20.0,BD,UCe7lH8dnw_9RKPccUmdXAkg,KRULL GAMING,2025-07-24 20:19:08,506115.0,9356.0,4.0,138457789.0,1110000.0,2025-07-24 21:19:24,506115.0,9371.0,7.0,138497922.0,1110000.0,2025,7,Thursday,19:33:17,0.0,15.0,7633.540540540541,38.891891891891895,3.0,0.32432432432432434,0.0,0.0,13.919871474189012
RxXbWhIklvU,2.0,US,UC1RalNTbbkMouvaR0XhKIiA,Jay's Audio Lab,2025-07-24 20:19:08,440.0,38.0,8.0,17777875.0,35800.0,2025-07-24 21:19:24,798.0,79.0,17.0,17788676.0,35800.0,2025,7,Thursday,19:19:17,358.0,41.0,248.71428571428572,9.857142857142858,9.0,2.142857142857143,0.0,0.18994413407821228,10.485731104959568
RYP-XDR_doQ,24.0,AE,UC4i1h8zsCCq_z28PaFCVbNA,Piexcell Media Productions,2025-07-24 20:19:08,184.0,52.0,30.0,55274.0,163.0,2025-07-24 21:19:24,494.0,97.0,60.0,55274.0,168.0,2025,7,Thursday,19:30:06,310.0,45.0,1079.7575757575758,31.742424242424242,30.0,1.696969696969697,5.0,0.5483870967741935,5.099866427824199
RZ3dmljiSZ0,25.0,IN,UC1UkQl7il52p8CDr86DRNdw,7TV Bharat Now,2025-07-24 20:19:08,228.0,0.0,0.0,1237416.0,3270.0,2025-07-24 21:19:24,330.0,2.0,0.0,1237416.0,3270.0,2025,7,Thursday,20:00:18,102.0,2.0,502.8888888888889,22.11111111111111,0.0,1.1111111111111112,0.0,0.0196078431372549,8.092851027538384
RzIM8C_AzME,22.0,IN,UCb2vY2dtqPd4_ji8NKYiq2Q,MASTER BAADSHAH KING 2002 VLOG ,2025-07-24 20:19:08,772.0,4.0,0.0,149732.0,212.0,2025-07-24 21:19:24,902.0,5.0,0.0,149754.0,213.0,2025,7,Thursday,19:53:27,130.0,1.0,1481.1782945736434,110.73643410852713,0.0,4.093023255813954,1.0,0.06153846153846154,5.3612921657094255
s_yPcY1Jz7Y,20.0,unknown,UCpnsp8WVndJQGeXujdmxuZQ,Anjali gaming ,2025-07-24 20:19:08,47720.0,997.0,0.0,2658877.0,11400.0,2025-07-24 21:19:24,86100.0,986.0,0.0,2793462.0,11300.0,2025,7,Thursday,19:55:32,38380.0,-11.0,7633.540540540541,38.891891891891895,0.0,0.32432432432432434,-100.0,-0.00028660760812923396,9.34145634983372
S2tn8mBoDq4,24.0,BD,UCID2hid4_cqiC02M0ceFRqA,CINEMAX Movie Explanation ,2025-07-24 20:19:08,11.0,5.0,0.0,248231.0,7680.0,2025-07-24 21:19:24,35.0,10.0,0.0,248744.0,7690.0,2025,7,Thursday,19:53:54,24.0,5.0,1079.7575757575758,31.742424242424242,0.0,1.696969696969697,10.0,3.125,8.946505025998682
s6Fmv4tKFiA,1.0,DE,UCtWeCe2x_j6r3iKjHCYyOZQ,A D A M,2025-07-24 20:19:08,1296.0,57.0,1.0,592672382.0,845000.0,2025-07-24 21:19:24,3071.0,143.0,2.0,592672382.0,845000.0,2025,7,Thursday,19:38:38,1775.0,86.0,420.05263157894734,43.473684210526315,1.0,1.7894736842105263,0.0,0.05014084507042253,13.647093089770562
saL-KrSa88I,1.0,IN,UCLuPhzZWf1-fzA5bM37y-2Q,Evil Eye (Ots Horror),2025-07-24 20:19:08,391.0,53.0,3.0,111010211.0,565000.0,2025-07-24 21:19:24,1007.0,119.0,9.0,111019803.0,565000.0,2025,7,Thursday,19:48:33,616.0,66.0,420.05263157894734,43.473684210526315,6.0,1.7894736842105263,0.0,0.13636363636363635,13.244582780038517
SBUheswVFAo,22.0,unknown,UCQtRfz33mGcemTLMlFUvWrA,Cati Meow Adventures ,2025-07-24 20:19:08,303.0,5.0,0.0,2669.0,12.0,2025-07-24 21:19:24,439.0,10.0,0.0,2669.0,12.0,2025,7,Thursday,19:24:23,136.0,5.0,1481.1782945736434,110.73643410852713,0.0,4.093023255813954,0.0,0.03676470588235294,2.5649493574615367
sGdS8LVwC44,22.0,unknown,UCQGvegh8uA9BSjqyQ2XPtTw,Bg Nyko,2025-07-24 20:19:08,1.0,0.0,0.0,31.0,16.0,2025-07-24 21:19:24,1.0,0.0,0.0,31.0,16.0,2025,7,Thursday,19:58:16,0.0,0.0,1481.1782945736434,110.73643410852713,0.0,4.093023255813954,0.0,0.0,2.833213344056216
Sho8bA_OOYw,22.0,unknown,UCjiC8C-JJ8EBVdb6rl14rzw,action alok,2025-07-24 20:19:08,481.0,73.0,2.0,71707935.0,175000.0,2025-07-24 21:19:24,1095.0,195.0,2.0,71707935.0,175000.0,2025,7,Thursday,19:36:09,614.0,122.0,1481.1782945736434,110.73643410852713,0.0,4.093023255813954,0.0,0.1986970684039088,12.07254696717504
sju6GXzmc6I,24.0,BD,UCzE3XmziX63BgG-phhh6JgA,Simran WORLD💕😉,2025-07-24 20:19:08,262.0,5.0,0.0,826322.0,4940.0,2025-07-24 21:19:24,267.0,5.0,0.0,826858.0,4940.0,2025,7,Thursday,19:37:52,5.0,0.0,1079.7575757575758,31.742424242424242,0.0,1.696969696969697,0.0,0.0,8.50532301884575
SPCRYIsBEiE,20.0,unknown,UCM4etn_w-8JaXGGp1QW_IJw,KADUH TECH,2025-07-24 20:19:08,1899.0,31.0,9.0,491276857.0,246000.0,2025-07-24 21:19:24,5668.0,110.0,15.0,491886485.0,246000.0,2025,7,Thursday,19:48:52,3769.0,79.0,7633.540540540541,38.891891891891895,6.0,0.32432432432432434,0.0,0.025736269567524544,12.413090879946887
SqVbvUuKnCY,27.0,IN,UC5071QmPYjESs_KgkOaiiVg,Educational Addiction,2025-07-24 20:19:08,33.0,8.0,2.0,366871.0,5850.0,2025-07-24 21:19:24,84.0,17.0,8.0,368719.0,5850.0,2025,7,Thursday,19:43:13,51.0,9.0,411.4,46.8,6.0,0.7,0.0,0.5294117647058824,8.674367865788236
